Inscricao;CPF_CNPJ;Nome;Nome_Cidade;2019(R$);Variacao_1;2020(R$);Variacao_2;2021(R$);DDD_DECLAN;Telefone_DECLAN;DDD_Fax_DECLAN;Fax_DECLAN;Email_DECLAN;Nome_Representante_DECLAN;DDD_Representante_DECLAN;Telefone_Representante_DECLAN;Contador_DECLAN;DDD_Contador_DECLAN;Telefone_Contador_DECLAN;Endereco_Obrigados;Bairro_Obrigados;Cidade_Obrigados;Nome_Cidade_Obrigados;UF_Obrigados;Tipo_Logradouro_Municipio;Endereco_Municipio;Numero_Municipio;Complemento_Municipio;Bairro_Municipio;Cidade_Municipio;Nome_Cidade_Municipio;UF_Municipio;CEP_Municipio;Email_Municipio;Telefone_Municipio;Nome_Contador;Tipo_Logradouro_Contador;Endereco_Contador;Numero_Contador;Complemento_Contador;Bairro_Contador;Cidade_Contador;Nome_Cidade_Contador;UF_Contador;CEP_Contador;Email_Contador;Telefone_Contador
77663711;="05931640000139";TRANSPORTES SOUZA ARAUJO LTDA;Porto Real;86501,65;207599,97;294101,62;-294101,62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85730169;="01114430000105";TRANSFUTURO TRANSPORTES LTDA;Porto Real;1345627,2;-255820,26;1089806,94;-284342,58;805464,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87134369;="07381852001359";JPS FARMA LIMITADA;Porto Real;1063786,81;83657;1147443,81;-262042,07;885401,74;;;;;eduardo@rederetiro.com.br;POLLYANA DE OLIVEIRA SANTOS;24;33452200;Francis Muniz Rocha;24;33452200;AVN B 1235 LOTE 0197 QUADRA 0001;RIBEIRAO DA DIVISA;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
11184812;="30863677000114";SILVA ALIMENTOS NOVO HORIZONTE LTDA;Porto Real;0;1279857,87;1279857,87;-245692,73;1034165,14;024;99998486;;;fiscal02-smprj@smpcontabilidade.com.br;ANA PAULA DE SOUZA SILVA;021;34032333;FERNANDO ANTONIO MARQUES DE FATIMO;021;34032333;RUA DAS FLORES 18 LOTE:01,QUADRA:A;NOVO HORIZONTE;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
77807004;="22635197000330";TRANSFAL TRANSPORTES LTDA;Porto Real;0;258077,42;258077,42;-200534,12;57543,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76105502;="03419953000187";MARFRAN TRANSPORTES E LOGISTICA LTDA ME;Porto Real;468939,7;-287644,73;181294,97;-181294,97;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75086261;="02512449000164";TRANSBANANAL TRANSPORTES LTDA;Porto Real;0;137083,49;137083,49;-137083,49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11578934;="08430504003683";F M COMERCIO DE MOVEIS LTDA;Porto Real;158568,37;274187,5;432755,87;-135984,32;296771,55;022;38246196;;;INFANTE_FISCAL@HOTMAIL.COM;CYRO VICENTE DE SOUZA;22;38246196;ADENILTON DE OLIVEIRA INFANTE;22;38246196;AVN A S/N LOJA1,LOJA2,LOJA 4, FILIAL 35;NOVA COLONIA;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
76159122;="03537249000129";CSN ENERGIA S/A;Porto Real;2994469,81;-2133147,58;861322,23;-132270,16;729052,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77968938;="22447684000883";DGRA NEL TRANSPORTES E COMERCIO LTDA;Porto Real;25259;106457,5;131716,5;-131716,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79626945;="03717227002941";NIPPONFLEX INDUSTRIA E COMERCIO DE COLCHOES LTDA;Porto Real;5595684;-2772777,56;2822906,44;-114623,98;2708282,46;024;33554108;024;33554108;novacontabilidade34@gmail.com;VALDENIR GON?ALVES DE SALES;24;33231094;SONIA MARIA DE ARANTES SANTOS;24;33231094;RUA B 60 AREA 2-A;POLO EMPRESARIAL;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
85440357;="55184691000201";TRANSPORTADORA JULE LTDA;Porto Real;17988,85;173878,51;191867,36;-113797,32;78070,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78196475;="76642743001603";DEL POZO TRANSPORTES RODOVIARIOS LTDA;Porto Real;48897;59835,22;108732,22;-103840,22;4892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85727028;="66970229001139";NEXTEL TELECOMUNICACOES LTDA.;Porto Real;500212,53;113632,55;613845,08;-103145,23;510699,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11456219;="17451156000272";LOGFIT LOGISTICA E SERVICOS S/A.;Porto Real;0;115902,52;115902,52;-97815,23;18087,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84984388;="39759667000108";IRMAOS SOARES OLIVEIRA LTDA;Porto Real;306856,93;-213684,47;93172,46;-93172,46;0;024;33533538;024;99992360;;DIOMEDES SOARES DE OLIVEIRA;24;33531801;MIRTIS MARIA CAMPANHARO GALLON;24;33531801;AVN DOM PEDRO II S/N SN LTE A QDR 18;SAN FELIPPE;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
85206672;="88009030000452";MODULAR TRANSPORTES LTDA;Porto Real;280615,5;501436,92;782052,42;-85595,29;696457,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92002420;="00497373000110";SKY SERVICOS DE BANDA LARGA LTDA.;Porto Real;571982,33;-57189,78;514792,55;-66983,66;447808,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77535950;="65271314000255";TWM TRANSPORTES ESPECIAIS LTDA;Porto Real;286399,55;-160592,36;125807,19;-66476;59331,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76167605;="03662454000116";IPEOLEO COMERCIO DE COMBUSTIVEIS EIRELI;Porto Real;68006,31;-7228,46;60777,85;-60777,85;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87135357;="60319985000225";JOMED TRANSPORTE E LOGISTICA EIRELI;Porto Real;1;50663,75;50664,75;-50664,75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86160919;="01682917000186";COUTRANS TRANSPORTES E SERVICOS LTDA;Porto Real;78060,82;68603,78;146664,6;-44451,94;102212,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72317025;="00008176865761";JOSE CARLOS PEDROSO;Porto Real;0;37755,48;37755,48;-37755,48;0;;;;;;JOSE CARLOS PEDROSO;024;88040305;;;;;;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
79373095;="13647980000160";PROGRESSO ARMAZENS E LOGISTICA EIRELI EPP;Porto Real;30722,93;3718,03;34440,96;-34440,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75849699;="58506155000427";MIRA OTM TRANSPORTES LTDA;Porto Real;0;29901,99;29901,99;-29901,99;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85454455;="00468285000190";TRANZIRAN TRANSPORTES EIRELI;Porto Real;0;30847,31;30847,31;-25378,27;5469,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78776323;="03098929000436";SETE LAGOAS TRANSPORTES LTDA ME;Porto Real;6250,58;19472,42;25723;-21523;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86882566;="08680888001134";MSC MEDITERRANEAN LOGISTICA LTDA;Porto Real;441930,31;-410616,31;31314;-20454;10860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87469662;="28660569000100";T2W LOGISTICA E TRANSPORTES LTDA ME;Porto Real;4291608,51;-4273139,01;18469,5;-18469,5;0;024;21093920;;;pedro@twlog.com.br;PEDRO MACHADO DOS SANTOS;0024;33531515;PAULO SERGIO DE SOUZA;0024;21093920;AVN DOM PEDRO II 4595 GALPAO:01;VILLAGE PORTO REAL;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
85731270;="74445099000252";QUIMITRANS TRANSPORTES LTDA;Porto Real;0;20501,23;20501,23;-17102,5;3398,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78138220;="88668298003179";IRAPURU TRANSPORTES LTDA;Porto Real;199004,06;-101543,69;97460,37;-17016,29;80444,08;;;;;fiscal@irapuru.com.br;CELSON PELLENZ;54;21013300;NEVES DE SOUZA PINTO TOMASI;54;21013349;RUA FERNANDO BERNARDELLI 1637 QD. B SETOR A-POLO EMPRESARIAL;CENTRO;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
78387548;="09132659000176";EMBRATEL TVSAT TELECOMUNICACOES S A;Porto Real;106051,46;-29169,59;76881,87;-16150,62;60731,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79121320;="12186855000138";K LOG TRANSPORTES EIRELI;Porto Real;75148,49;-2495,29000000001;72653,2;-15198,82;57454,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11430210;="04871022749";FIRCEM JOSE ZACARIAS;Porto Real;14000;0;14000;-14000;0;024;33231139;;;;SINDICATO RURAL DE BARRA MANSA;24;33231139;;;;ETR ANTIGA FAZENDA DO PORTO S/N ;PORTO REAL;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
77215573;="93793842000714";SERVICARGA TRANSPORTES E SERVICOS LTDA;Porto Real;0;10647,56;10647,56;-10647,56;0;;;;;rafael@servicarga.com.br;RONALDO JOSE BIDESE;0000;;ALTARI ANTONIO COSTA;0021;36586906;RUA PASTOR MANOEL AVELINO DE SOUZA 2064 PARTE;XEREM;25;Duque de Caxias;RJ;;;;;;25;Duque de Caxias;RJ;;;;;;;;;;;;;;;
86062895;="72843212000222";CENTURYLINK COMUNICAÇÕES DO BRASIL LTDA;Porto Real;15390,61;-5213,44;10177,17;-10177,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92035956;="05206385000404";HUGHES TELECOMUNICACOES DO BRASIL LTDA.;Porto Real;12810,26;-3579,38;9230,88;-9230,88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85730924;="25436130000283";AUTOSERVICE LOGISTICA LTDA;Porto Real;43968,27;-34896,97;9071,3;-9071,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85390465;="17428731005609";PROSEGUR BRASIL S/A;Porto Real;156795,25;-12858,27;143936,98;-8503,22;135433,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77523219;="03410650000101";NOVACOOPER- COOPERATIVA DOS MOTORISTAS AUTONOMOS DE RESENDE LTDA;Porto Real;554342,57;-96811,6099999999;457530,96;-7869,92000000004;449661,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78224533;="05132549000153";S O DO BRASIL TELECOMUNICACOES LTDA EPP;Porto Real;151136,98;-48372,84;102764,14;-7467,21000000001;95296,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77594949;="00650831000370";EFITRANS TRANSPORTES LTDA;Porto Real;0;6989,93;6989,93;-6989,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86344335;="02412371000106";TREVO LOCAR TRANSPORTES LTDA EPP;Porto Real;0;5812,56;5812,56;-5812,56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87014169;="01743404000804";FAVORITA TRANSPORTES LTDA;Porto Real;594729,6;-290654,81;304074,79;-5530,51999999996;298544,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71288269;="08775926830";GERSON TAVERNARI;Porto Real;22134;-7134;15000;-4500;10500;;;;;sindiresende65@gmail.com;SINDICATO RURAL DE RESENDE;24;33541730;;;;RUA JOSE DOS SANTOS S/N SN;JARDIM REAL;59;Porto Real;RJ;;;;;;59;Porto Real;RJ;;;;;;;;;;;;;;;
82628878;="28670958000109";VIACAO CIDADE DO ACO LTDA;Porto Real;21241,36;-16772,36;4469;-4469;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85390449;="17428731005447";PROSEGUR BRASIL S/A;Porto Real;0;3594,94;3594,94;-3594,94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86289784;="95591723009507";TNT MERCURIO CARGAS E ENCOMENDAS EXPRESSAS LTDA;Porto Real;11793,75;3787,52;15581,27;-3332,24;12249,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77410716;="78147105001056";TRANSPORTADORA VANTROBA LTDA;Porto Real;0;3237,68;3237,68;-3237,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78156872;="73939449000940";TEX COURIER LTDA EM RECUPERACAO JUDICIAL;Porto Real;0;2971,28;2971,28;-2971,28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77443673;="05294609000134";ZIRANLOG ARMAZENS GERAIS E TRANSPORTES EIRELI;Porto Real;0;2853,69;2853,69;-2853,69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83778563;="30317762000187";TRANSPORTE GRANDE ORIENTE LTDA;Porto Real;0;2716;2716;-2716;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77329145;="04927116000121";V B SILVA JUNIOR TRANSPORTES;Porto Real;2401,63;-218,33;2183,3;-2183,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83869194;="60860087001413";BRINK"S SEGURANCA E TRANSPORTE DE VALORES LTDA;Porto Real;13014,41;1777,62;14792,03;-1938,01;12854,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87354628;="05529929000479";AEROFLEX CARGO E LOGISTICA EIRELI - ME;Porto Real;0;1671,76;1671,76;-1671,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11573754;="17451156000353";LOGFIT LOGISTICA E SERVICOS S/A.;Porto Real;0;1565,41;1565,41;-1565,41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11132219;="30308329000185";TLOG RJ TRANSPORTADORA DE CARGAS LTDA;Porto Real;0;1559,95;1559,95;-1559,95;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77028412;="17215039000552";TRANSPORTES PESADOS MINAS S A;Porto Real;0;1545,45;1545,45;-1545,45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78107944;="04425426000229";RADIO E TELEVISAO MODELO PAULISTA;Porto Real;4335,67;-1868,97;2466,7;-1501,42;965,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86659069;="06235812000607";CESLOG - CESARI LOGISTICA LTDA;Porto Real;1698,06;2219,68;3917,74;-1462,11;2455,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11741665;="17888419000124";ZAMIX MULTIPLAY TELECOMUNICACOES LTDA;Porto Real;0;2517,04;2517,04;-1409,39;1107,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83798726;="19199348001311";SADA TRANSPORTES E ARMAZENAGENS S/A;Porto Real;0;1219,82;1219,82;-1219,82;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82754490;="42310177002005";TROPICAL TRANSPORTES IPIRANGA LTDA;Porto Real;7397,45;-6278,49;1118,96;-1118,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81239592;="58890252000202";DHL EXPRESS BRASIL LTDA;Porto Real;39,35;2402,23;2441,58;-965,92;1475,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85454684;="81800849001032";COTRESC COOPERATIVA DE TRANSPORTE DE CARGAS DO ESTADO DE SC LTDA;Porto Real;2832,88;75,02;2907,9;-865,45;2042,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78419709;="09229680000194";MONTEIRO & NASCIMENTO TRANSPORTADORA LTDA EPP;Porto Real;901,45;-100,16;801,29;-801,29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81926743;="20147617001113";JAMEF TRANSPORTES EIRELI;Porto Real;1203,67;2612,65;3816,32;-624,4;3191,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84089109;="17191172000516";EMPRESA DE TRANSPORTES MARTINS LTDA;Porto Real;510,05;1,20999999999998;511,26;-511,26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77290028;="03341775000461";TRANSPORTES MOBILINE LTDA;Porto Real;0;510;510;-510;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79438111;="49025695000660";JD COCENZO & CIA LTDA;Porto Real;0;500;500;-500;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11639623;="35839942000142";TMA SUDESTE TRANSPORTE E LOG?STICA LTDA;Porto Real;0;632,45;632,45;-494,89;137,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85208527;="23864838000633";MOVVI LOGISTICA LTDA;Porto Real;87,06;525,97;613,03;-463,91;149,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81613524;="34028316000294";EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;Porto Real;7197,43;-1760,65;5436,78;-430,17;5006,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79345091;="48740351012252";BRASPRESS TRANSPORTES URGENTES LTDA;Porto Real;490,12;4,24000000000001;494,36;-402,78;91,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86039842;="86442720000203";COOPERATIVA RIOBRANQUENSE DE TRANSPORTES LTDA;Porto Real;0;400;400;-400;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81853053;="17463456000271";PATRUS TRANSPORTES LTDA;Porto Real;1215,9;-423,9;792;-367,04;424,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79918768;="17636490000110";TMA TRANSPORTE LOTACAO E LOGISTICA LTDA;Porto Real;454,29;-101,58;352,71;-352,71;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87371530;="23506129000414";MODULO TRANSPORTE E LOGISTICA LTDA ME;Porto Real;0;245,03;245,03;-245,03;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79358630;="08022054000160";OSTARA TELECOMUNICACOES LTDA;Porto Real;0;208,96;208,96;-208,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77909028;="03558055001009";INTERMODAL BRASIL LOGISTICA LTDA;Porto Real;12,5;186,56;199,06;-199,06;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78494506;="00634453000846";T S V TRANSPORTES RAPIDOS LTDA;Porto Real;2454,22;-2255,57;198,65;-198,65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86789477;="04887927001541";ANDREANI LOGISTICA LTDA;Porto Real;0;152,02;152,02;-152,02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79111678;="60157377000504";TRANS WELL S EXPRESSO RODOVIARIO EIRELI;Porto Real;94,91;43,6;138,51;-138,51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78718021;="74155052000416";UPS DO BRASIL REMESSAS EXPRESSAS LTDA;Porto Real;138,91;695,25;834,16;-132,81;701,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77142126;="04155259000324";TRANSPORTADORA M M A LTDA;Porto Real;0;194,78;194,78;-132,23;62,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
